-2.054894752071878550e-01,4.026546604778217242e-01,1.825728397386477131e-01,-2.291249035318629942e-03,1.889608192546866905e-01,2.670197773476019054e-01,9.816973454895067119e-02,-8.414794805155340063e-02,-3.240218176177080134e-02,1.740984147494659406e-01,-1.918587697732843378e-01,1.431276972238332626e-02,4.482938912299435641e-01,3.482452133221695667e-01,-2.745487729644500163e-01,2.829041452553985869e-01,4.791221649120706860e-02,2.938942659952126224e-01,-4.058314161989743513e-02,-4.728786590144842816e-02
9.191208475096897257e-02,-1.988555408340910713e-01,-4.713284198715571582e-01,7.110063602937639893e-02,-4.360596410856679844e-02,5.187508614491016107e-02,2.014996702972932374e-01,1.511619933712717301e-01,1.461433450012430794e-02,-2.192955993150736693e-01,3.010953925094341788e-01,-5.737459674845361152e-02,1.546296119216459576e-02,3.357189559529976108e-01,-1.196855618240649649e-01,-1.024430988054787078e-01,-2.633322167395086288e-01,4.800967031620592684e-01,-2.722783047370507803e-01,-5.259425400005230539e-02
3.326676572403650112e-02,-1.006030739967925386e-01,-5.158948344694126442e-01,-5.431343058075387836e-02,-6.095396655774895645e-02,1.406184591706715337e-01,-5.537064197463397591e-03,-1.347827028158063156e-01,2.023475731283802537e-02,2.130989098900417517e-02,2.595552969872527149e-01,1.057114913155222380e-01,1.119153861289219898e-01,2.283470644296966834e-01,-1.088574045394870848e-01,3.382492379055794252e-01,4.035643743772644454e-01,-3.722757030471849360e-01,3.221984797574615200e-01,4.885010302617447120e-02
3.126271214693186751e-02,-5.604400198931975760e-03,4.747806306232658091e-01,2.650342088508833571e-01,-2.952198819574681360e-02,2.819023448763777193e-05,3.617950709571861601e-01,4.144725746412394884e-01,-1.206165337652089359e-01,-1.167518743991014518e-01,4.404998606991580856e-01,-1.981795331575217367e-01,-7.859500111012740486e-02,1.267766982345684135e-01,7.464908520031598993e-02,1.743411090049599710e-01,2.625284363967065326e-01,-4.830425658630918551e-02,9.073117479266266938e-02,2.405563371999704103e-02
1.811597269140096111e-01,-1.908332821591929018e-01,-2.365742449949923554e-01,1.422216912665730526e-01,4.766057724307662946e-01,3.331675889788837663e-02,2.556824892654583903e-01,3.513964927234053404e-01,7.206835493473329191e-02,-1.537906627699914264e-01,-5.344857672290123096e-01,-2.274651917316317939e-01,9.664895873972285945e-02,-1.702794689648341186e-01,6.194215315620405990e-03,1.042174382780559766e-01,9.238550021944172408e-02,-6.951879919651002271e-02,9.108931756610200159e-02,-1.707324818820525267e-02
1.417263003859347004e-01,-1.413409939910884039e-01,8.025554542909626998e-02,2.042320072076247717e-01,5.581995638623155065e-01,-1.585804318047745465e-01,2.124783037835819288e-01,-6.150617682708506839e-01,1.637877628810365666e-02,2.315042720260091780e-01,2.118278351958825523e-01,-1.062347549731211122e-01,-1.835438056487283809e-01,6.819770673675747130e-02,1.584459450154778945e-02,-1.710470626009302428e-02,-1.814155951455717272e-02,1.899986882595057491e-02,-4.436543418022581564e-02,6.447553051272590305e-03
-2.526012636786126864e-01,3.950916809278141040e-01,-1.960425449928783481e-01,2.258138617430941464e-01,1.149954741835301081e-01,3.077311444629627357e-01,1.555068806229583100e-01,9.271724043118761971e-02,-8.632167045100339053e-02,6.475505814552945383e-02,8.971626903187401858e-02,-1.295943416365888112e-01,-9.075655287296867380e-02,6.934467862545112826e-02,-4.680653066064601603e-02,-4.377097558293853719e-01,-3.037154120115824751e-01,-4.558896232032320084e-01,4.325229403565179764e-02,6.859783566988569836e-02
-2.036263113490971166e-01,3.525227614544946819e-01,-2.784422415184878430e-01,2.794089792754559515e-02,6.319758920289995918e-02,2.413106103680051628e-01,-5.711780936927362412e-02,-1.122074712753174872e-02,7.126961235067287917e-03,7.750664501621705449e-02,9.871482730940990546e-02,-1.594159742968066784e-01,-3.386729893164941996e-01,-3.439725587008555796e-01,3.921747846340621346e-01,2.120814379423099361e-01,2.840692170718300824e-01,3.464935223062245440e-01,-1.183701611623394628e-01,-5.062928488419254913e-02
2.276722450717887369e-01,2.434972660168117919e-01,-4.880914595841270615e-04,-3.355026732387777488e-01,2.588604311858170859e-01,-1.330501546993719808e-01,-1.377978105399837450e-01,1.781298001352999705e-01,2.242538928529954068e-01,-3.738509357466811289e-02,2.170013044908176703e-01,-3.920978372453400029e-02,1.142532643272349963e-01,2.048374812557869976e-02,9.227148753243472057e-03,1.247267081597087240e-01,4.265900198958153672e-02,-3.419461598460986074e-01,-6.262375809109825830e-01,-2.307452593612813185e-02
2.132938340548963252e-01,2.628179653537021654e-01,3.254011761709260566e-03,-4.099379992530617356e-01,2.768755377790585448e-01,-1.327378865095240612e-01,-9.473843619432620322e-02,1.631222073950025775e-01,1.988961056358795887e-01,3.117533503910868350e-03,2.105574417750505078e-01,-5.301137384963005433e-02,6.150082151794847296e-02,8.669531349069596604e-02,1.460533836399927621e-01,-2.384628019985531033e-01,-7.916499943524421545e-02,2.353697313827363968e-01,5.898402709231145291e-01,4.150864873304258712e-02
1.702204016242559736e-01,1.490654502853571428e-01,-1.138180447154847758e-01,-3.466145929445502705e-01,-1.817006637415560094e-02,-1.506377372748105292e-01,4.789012557261161374e-01,2.399999600484333320e-02,-6.360638161245181221e-01,1.420515794869242066e-01,-7.795713363713462074e-02,3.295492306231652679e-01,-3.602094313696001943e-02,-7.860071881388050463e-02,6.619569408630669727e-02,-5.668411508772050467e-02,5.970837257791862529e-02,1.202108235035559067e-03,-6.810579711039717321e-02,-7.257907490449664462e-03
2.910838694538875338e-01,1.546034815304881682e-01,-5.736135186142532483e-02,3.057468052600471053e-01,-1.440697617860549895e-01,-2.863825706600493792e-02,5.112074427562160461e-03,-1.544666887463281013e-01,-3.234593827595484694e-02,-7.309562266558564114e-02,1.214970090899837596e-01,-3.249733203833252149e-02,5.048036996744891258e-01,-2.321444186164146051e-01,1.792475357889340426e-01,-1.984108481057522133e-01,9.339860468529694038e-02,-1.845246695915241791e-02,2.602386371047854877e-02,-5.804928591897347001e-01
2.531015237305054844e-01,1.929876566928077630e-01,-4.591981578659606184e-02,2.381394820684746561e-01,-1.719493912304247696e-01,-1.257032435327473108e-01,-3.660277216385936228e-02,-1.301805454764534131e-01,-4.683824091236329641e-04,-9.843261634418895567e-02,-2.372433118147874720e-01,-5.213673473339808934e-02,1.252935816723444451e-01,3.779336936477847297e-01,4.784318623156993411e-01,-1.153955260705200880e-01,1.537140723299078582e-01,1.230845209573385585e-02,-1.032628384884686362e-01,5.218635997170307794e-01
3.265145993086005505e-01,1.729590884002721873e-01,7.105441092520867197e-02,5.835622721905470850e-02,-4.616258636519508102e-02,2.686874278350755429e-01,1.238745036963253138e-01,-1.380893345923160098e-01,1.774643820400043925e-01,-2.647719816837830198e-01,6.669284537678091263e-02,1.867542865735123958e-01,-4.633753865773845848e-02,-3.591416856129647228e-01,-4.740404062858581957e-01,-2.070108750126169461e-01,2.462590246006468586e-01,1.288375473739265531e-01,-3.248385673837593524e-02,3.582781869531779795e-01
3.136000110395844587e-01,1.889024020658564007e-01,1.188592559598999066e-01,-6.520238391932579869e-02,-1.008436372052623764e-01,2.628363117655724279e-01,1.355552037630793072e-01,-1.854861235074074521e-01,1.149961921149919297e-01,-3.739382451756202985e-01,-1.606260859210833503e-01,1.176617168747679104e-01,-3.603275858323541359e-01,1.879135191493332413e-01,1.280542535015641581e-01,3.427507977225289215e-01,-3.388238598194852069e-01,-1.221457577465759337e-01,1.074241619822514648e-01,-2.873600538990240816e-01
1.957293442885657819e-01,2.163806845064140671e-01,-1.367252445303103747e-01,1.826136699395090324e-01,-1.573163619509873878e-01,-2.863997582494424710e-01,-4.857719844308584084e-02,1.604432502626462406e-02,-1.393812137727046541e-01,1.550001692635595285e-01,1.109132140577922254e-01,-2.667992853309785750e-01,1.094040417073455784e-01,-2.978790548889190815e-01,-1.871736240458839740e-01,4.466678761109121321e-01,-4.473468027006739511e-01,2.417998430162680845e-03,1.190166989316249063e-01,2.774245184734618341e-01
1.371442080551093234e-01,2.825720893829543057e-01,-1.000593036704877647e-01,1.413548041219456486e-01,-1.452739444418464088e-01,-3.925443418626857750e-01,-9.607382346929584094e-02,8.859359901254061642e-02,3.356107441393706842e-02,1.596715046089363654e-01,-2.103820742277918154e-01,-1.746603796702499711e-01,-4.101689019063598507e-01,2.585124910956668187e-01,-3.966846799303307414e-01,-1.240259809973917188e-01,2.894526253663198823e-01,3.510131176254345509e-02,8.645878010712067588e-03,-2.911881856970313653e-01
2.963194638181649299e-01,-5.909824462978181814e-02,-4.699564388874997133e-03,2.920658635349177024e-01,2.584899715459354139e-02,1.895872648892945045e-01,-5.782356786652191605e-02,3.129416351038443733e-01,2.227437366707963884e-01,5.862027275397377890e-01,1.993923103930343374e-02,5.097505673589796116e-01,-8.508840736479034161e-02,2.481016782913144508e-02,9.930282508157971255e-02,4.385657497613393990e-02,-1.011495841779770088e-01,4.282090844344074720e-02,-1.424962485627628145e-02,-9.513604594441865681e-03
-3.044046401938830249e-01,9.773513804196264088e-02,-6.830617154429527438e-02,-5.156581376598282779e-02,-2.204857749064625949e-01,-3.268654133814982710e-01,5.786438654684584737e-01,-6.477134563485584251e-02,5.920788530835824348e-01,6.117276287955763364e-02,-4.229303243033399884e-02,1.249924881934155324e-01,7.500667965316493158e-02,-9.738169547370842394e-02,7.918204519430291355e-02,3.272285365219519682e-02,-2.541704405813049322e-02,-3.308554860217352567e-02,7.815778014591198697e-03,4.361648311596879463e-03
-2.672623785451253564e-01,1.853819482504190097e-01,-6.039377477133772709e-02,3.288531786082851682e-01,3.163708746119850423e-01,-3.636452792276319568e-01,-1.967501463269675510e-01,7.862949619324163808e-02,-9.948830644654756139e-02,-4.202618367765929563e-01,7.237726319175867562e-02,5.460915065945571856e-01,-2.024568983904164940e-02,-1.546767437206337213e-02,-1.155468637892772231e-02,1.019965812662555066e-01,-2.334424775151138637e-02,2.488759098586115770e-02,5.350506551703756997e-02,2.339067231064240887e-03
